date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:52	97150/97150	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Mar%202023%2015:14:33%20GMT	https://swiftedutravels.com/wp-content/themes/edubin/assets/css/owl.video.play.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/themes/edubin/assets/css/owl.video.play.png	(from https://swiftedutravels.com/wp-content/themes/edubin/assets/css/owl.carousel.min.css?ver=5.8.6)
16:15:02	739989/739989	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:38:51%20GMT	https://swiftedutravels.com/wp-content/themes/edubin/assets/fonts/flaticon.svg?a6c2707ef5cf19ba2e5dbca96719ac16	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/themes/edubin/assets/fonts/flaticon0e51.svg	(from https://swiftedutravels.com/wp-content/themes/edubin/assets/fonts/flaticon.css?ver=5.8.6)
16:15:04	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:40:58%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
16:15:06	89444/89444	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Aug%202021%2006:40:58%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
16:15:08	109168/109168	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2006:40:58%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
16:15:12	6242/6242	---M--	200	added ('OK')	image/gif	date:Sun,%2022%20Aug%202021%2006:40:28%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/img/ajax-loader.gif	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/img/ajax-loader.gif	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:12	200512/200512	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2006:40:58%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
16:15:13	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.eot	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.eot	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:13	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.eot?	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slickd41d.eot	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:14	1380/1380	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.woff	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.woff	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:14	1892/1892	---M--	200	added ('OK')	font/ttf	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.ttf	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.ttf	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:15	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/fonts/slick.svg	(from https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/slick.min.css?ver=8.10.8)
16:15:15	301767/301767	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:40:58%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
16:15:17	17190/17190	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Jun%202022%2011:53:26%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-928.css?ver=1655466806	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-9283b2f.css	(from https://swiftedutravels.com/about-us/)
16:15:17	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=486750181526	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets43f9.css	(from https://swiftedutravels.com/about-us/)
16:15:19	41444/41444	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:03%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/928	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/928.json	(from https://swiftedutravels.com/about-us/)
16:15:19	2267/2267	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:03%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fabout-us%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embeddfc5.json	(from https://swiftedutravels.com/about-us/)
16:15:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:04%20GMT	https://swiftedutravels.com/?p=928	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/indexf065.html	(from https://swiftedutravels.com/about-us/)
16:15:21	2359/2359	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:05%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedb361	(from https://swiftedutravels.com/about-us/)
16:15:22	14616/14616	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2006:47:11%20GMT	https://swiftedutravels.com/wp-content/uploads/2019/06/arroe-shape.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2019/06/arroe-shape.png	(from https://swiftedutravels.com/about-us/)
16:15:22	1686/1686	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Aug%202021%2006:47:11%20GMT	https://swiftedutravels.com/wp-content/uploads/2019/06/round-shape.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2019/06/round-shape.png	(from https://swiftedutravels.com/about-us/)
16:15:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:07%20GMT	https://swiftedutravels.com/our-team	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team	(from https://swiftedutravels.com/about-us/)
16:15:23	117357/117357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2008:49:57%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/IMG_0445-copy-1024x683.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/IMG_0445-copy-1024x683.jpg	(from https://swiftedutravels.com/about-us/)
16:15:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:08%20GMT	https://swiftedutravels.com/our-team/nnamdi-eric-onuh	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/nnamdi-eric-onuh	(from https://swiftedutravels.com/about-us/)
16:15:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:11%20GMT	https://swiftedutravels.com/our-team/kosiso-jennifer-o	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/kosiso-jennifer-o.95.delayed	(from https://swiftedutravels.com/about-us/)
16:15:26	123110/123110	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Feb%202022%2000:02:53%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/fd77d5ea-5d18-4a08-9df7-48d32e1281a6-1024x1024.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/fd77d5ea-5d18-4a08-9df7-48d32e1281a6-1024x1024.jpg	(from https://swiftedutravels.com/about-us/)
16:15:28	63811/63811	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Feb%202022%2011:23:02%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/kosiso.jpeg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/kosiso.jpg	(from https://swiftedutravels.com/about-us/)
16:15:28	128323/128323	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:08%20GMT	https://swiftedutravels.com/our-team/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/index.html	(from https://swiftedutravels.com/about-us/)
16:15:28	110459/110459	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:09%20GMT	https://swiftedutravels.com/our-team/nnamdi-eric-onuh/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/nnamdi-eric-onuh/index.html	(from https://swiftedutravels.com/about-us/)
16:15:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:14%20GMT	https://swiftedutravels.com/our-team/egbe-emmanuel-friday	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/egbe-emmanuel-friday	(from https://swiftedutravels.com/about-us/)
16:15:30	110153/110153	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:11%20GMT	https://swiftedutravels.com/our-team/kosiso-jennifer-o/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/kosiso-jennifer-o/index.html	(from https://swiftedutravels.com/about-us/)
16:15:31	109978/109978	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:14%20GMT	https://swiftedutravels.com/our-team/egbe-emmanuel-friday/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/egbe-emmanuel-friday/index.html	(from https://swiftedutravels.com/about-us/)
16:15:32	10286/10286	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:44%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/Uni-new-hampshire.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/Uni-new-hampshire.png	(from https://swiftedutravels.com/about-us/)
16:15:34	106967/106967	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2008:53:25%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/IMG_0471-copy-1024x683.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/IMG_0471-copy-1024x683.jpg	(from https://swiftedutravels.com/about-us/)
16:15:34	14514/14514	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:43%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/umass-boston.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/umass-boston.png	(from https://swiftedutravels.com/about-us/)
16:15:34	25157/25157	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:42%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/swansea.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/swansea.png	(from https://swiftedutravels.com/about-us/)
16:15:35	22359/22359	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:40%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/sfu.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/sfu.png	(from https://swiftedutravels.com/about-us/)
16:15:36	20630/20630	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:38%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/NC-Canada.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/NC-Canada.png	(from https://swiftedutravels.com/about-us/)
16:15:36	31544/31544	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:37%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/manitoba.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/manitoba.png	(from https://swiftedutravels.com/about-us/)
16:15:37	15466/15466	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:33%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/la-trobe.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/la-trobe.png	(from https://swiftedutravels.com/about-us/)
16:15:37	38104/38104	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:53:35%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/lsmu.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/lsmu.png	(from https://swiftedutravels.com/about-us/)
16:15:37	21319/21319	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:38:34%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/icm-manitoba.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/icm-manitoba.png	(from https://swiftedutravels.com/about-us/)
16:15:38	31307/31307	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:35:07%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/cric.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/cric.png	(from https://swiftedutravels.com/about-us/)
16:15:38	25021/25021	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:35:12%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/curtin-college.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/curtin-college.png	(from https://swiftedutravels.com/about-us/)
16:15:39	17473/17473	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:35:13%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/deakin.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/deakin.png	(from https://swiftedutravels.com/about-us/)
16:15:39	1801/1801	---M--	200	added ('OK')	application/javascript	date:Sun,%2022%20Aug%202021%2006:41:02%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://swiftedutravels.com/about-us/)
16:15:40	46522/46522	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202021%2008:35:10%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/csmu.png	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/csmu.png	(from https://swiftedutravels.com/about-us/)
16:15:41	4847/4847	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:25%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6947	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6947.json	(from https://swiftedutravels.com/flight-ticketing/)
16:15:42	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=672846435329	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsecb7.css	(from https://swiftedutravels.com/flight-ticketing/)
16:15:42	2394/2394	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:26%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fflight-ticketing%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedc925.json	(from https://swiftedutravels.com/flight-ticketing/)
16:15:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:26%20GMT	https://swiftedutravels.com/?p=6947	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index443e.html	(from https://swiftedutravels.com/flight-ticketing/)
16:15:43	2483/2483	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:28%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fflight-ticketing%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed4e2f	(from https://swiftedutravels.com/flight-ticketing/)
16:15:44	15684/15684	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Feb%202022%2008:01:54%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/airport-gf4fbb9102_1920-300x200.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/airport-gf4fbb9102_1920-300x200.jpg	(from https://swiftedutravels.com/flight-ticketing/)
16:15:45	5045/5045	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:29%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6938	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6938.json	(from https://swiftedutravels.com/travel-and-tours/)
16:15:46	2316/2316	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:30%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Ftravel-and-tours%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed9645.json	(from https://swiftedutravels.com/travel-and-tours/)
16:15:46	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=261526208336	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsf02a.css	(from https://swiftedutravels.com/travel-and-tours/)
16:15:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:30%20GMT	https://swiftedutravels.com/?p=6938	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/indexcb88.html	(from https://swiftedutravels.com/travel-and-tours/)
16:15:48	2405/2405	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:32%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Ftravel-and-tours%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed0dbb	(from https://swiftedutravels.com/travel-and-tours/)
16:15:49	50947/50947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Feb%202022%2020:15:16%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/santorini-ge3913ccc9_1920-768x512.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/santorini-ge3913ccc9_1920-768x512.jpg	(from https://swiftedutravels.com/travel-and-tours/)
16:15:49	1451/1451	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:34%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6935	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6935.json	(from https://swiftedutravels.com/career-counseling/)
16:15:50	2312/2312	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:35%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fcareer-counseling%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed5014.json	(from https://swiftedutravels.com/career-counseling/)
16:15:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:35%20GMT	https://swiftedutravels.com/?p=6935	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index9cb5.html	(from https://swiftedutravels.com/career-counseling/)
16:15:51	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=953811815711	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets5d08.css	(from https://swiftedutravels.com/career-counseling/)
16:15:52	2404/2404	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:36%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fcareer-counseling%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed9e89	(from https://swiftedutravels.com/career-counseling/)
16:15:53	5331/5331	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:38%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6917	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6917.json	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:54	2372/2372	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:38%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Foverseas-students-recruitment%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed9ba8.json	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:39%20GMT	https://swiftedutravels.com/?p=6917	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index3f20.html	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:54	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=242529431643	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets4712.css	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:54	2464/2464	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:39%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Foverseas-students-recruitment%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedf0f5	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:56	55003/55003	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Aug%202021%2006:48:22%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/05/BL1005-768x512.jpeg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/05/BL1005-768x512.jpg	(from https://swiftedutravels.com/overseas-students-recruitment/)
16:15:56	1448/1448	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:41%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6911	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6911.json	(from https://swiftedutravels.com/exam-preparation/)
16:15:57	2307/2307	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:41%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fexam-preparation%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed4356.json	(from https://swiftedutravels.com/exam-preparation/)
16:15:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:42%20GMT	https://swiftedutravels.com/?p=6911	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index894a.html	(from https://swiftedutravels.com/exam-preparation/)
16:15:57	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=72413993248	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets2b4c.css	(from https://swiftedutravels.com/exam-preparation/)
